"Code","Country","State","Zip/Post Code","Rate","Zip/Post is Range","Range From","Range To","default"
"US-CA-95351","US","CA","95351","8.3750","","","",""
"US-CA-95352","US","CA","95352","7.8750","","","",""
"US-CA-95353","US","CA","95353","7.8750","","","",""
"US-CA-95354","US","CA","95354","7.8750","","","",""
"US-CA-95355","US","CA","95355","7.8750","","","",""
"US-CA-95356","US","CA","95356","7.8750","","","",""
"US-CA-95357","US","CA","95357","7.8750","","","",""
"US-CA-95358","US","CA","95358","8.3750","","","",""
"US-CA-95360","US","CA","95360","7.8750","","","",""
"US-CA-95361","US","CA","95361","8.3750","","","",""
"US-CA-95363","US","CA","95363","7.8750","","","",""
"US-CA-95364","US","CA","95364","7.2500","","","",""
"US-CA-95365","US","CA","95365","7.7500","","","",""
"US-CA-95366","US","CA","95366","8.2500","","","",""
"US-CA-95367","US","CA","95367","7.8750","","","",""
"US-CA-95368","US","CA","95368","7.8750","","","",""
"US-CA-95369","US","CA","95369","7.7500","","","",""
"US-CA-95370","US","CA","95370","7.7500","","","",""
"US-CA-95372","US","CA","95372","7.2500","","","",""
"US-CA-95373","US","CA","95373","7.2500","","","",""
"US-CA-95374","US","CA","95374","7.7500","","","",""
"US-CA-95375","US","CA","95375","7.2500","","","",""
"US-CA-95376","US","CA","95376","8.2500","","","",""
"US-CA-95377","US","CA","95377","8.2500","","","",""
"US-CA-95378","US","CA","95378","8.2500","","","",""
"US-CA-95379","US","CA","95379","7.2500","","","",""
"US-CA-95380","US","CA","95380","7.8750","","","",""
"US-CA-95381","US","CA","95381","7.8750","","","",""
"US-CA-95382","US","CA","95382","7.8750","","","",""
"US-CA-95383","US","CA","95383","7.2500","","","",""
"US-CA-95385","US","CA","95385","7.8750","","","",""
"US-CA-95386","US","CA","95386","7.8750","","","",""
"US-CA-95387","US","CA","95387","7.8750","","","",""
"US-CA-95388","US","CA","95388","8.2500","","","",""
"US-CA-95389","US","CA","95389","7.7500","","","",""
"US-CA-95391","US","CA","95391","9.2500","","","",""
"US-CA-95397","US","CA","95397","7.8750","","","",""
"US-CA-95401","US","CA","95401","9.0000","","","",""
"US-CA-95402","US","CA","95402","9.0000","","","",""
"US-CA-95403","US","CA","95403","9.0000","","","",""
"US-CA-95404","US","CA","95404","9.0000","","","",""
"US-CA-95405","US","CA","95405","9.0000","","","",""
"US-CA-95406","US","CA","95406","9.0000","","","",""
"US-CA-95407","US","CA","95407","9.0000","","","",""
"US-CA-95409","US","CA","95409","9.0000","","","",""
"US-CA-95410","US","CA","95410","7.8750","","","",""
"US-CA-95412","US","CA","95412","8.2500","","","",""
"US-CA-95415","US","CA","95415","7.8750","","","",""
"US-CA-95416","US","CA","95416","8.7500","","","",""
"US-CA-95417","US","CA","95417","7.8750","","","",""
"US-CA-95418","US","CA","95418","8.8750","","","",""
"US-CA-95419","US","CA","95419","9.0000","","","",""
"US-CA-95420","US","CA","95420","7.8750","","","",""
"US-CA-95421","US","CA","95421","8.2500","","","",""
"US-CA-95422","US","CA","95422","8.7500","","","",""
"US-CA-95423","US","CA","95423","7.2500","","","",""
"US-CA-95424","US","CA","95424","8.7500","","","",""
"US-CA-95425","US","CA","95425","8.2500","","","",""
"US-CA-95426","US","CA","95426","7.2500","","","",""
"US-CA-95427","US","CA","95427","7.8750","","","",""
"US-CA-95428","US","CA","95428","7.8750","","","",""
"US-CA-95429","US","CA","95429","7.8750","","","",""
"US-CA-95430","US","CA","95430","8.2500","","","",""
"US-CA-95431","US","CA","95431","8.2500","","","",""
"US-CA-95432","US","CA","95432","7.8750","","","",""
"US-CA-95433","US","CA","95433","8.7500","","","",""
"US-CA-95435","US","CA","95435","7.2500","","","",""
"US-CA-95436","US","CA","95436","8.2500","","","",""
"US-CA-95437","US","CA","95437","8.8750","","","",""
"US-CA-95439","US","CA","95439","8.2500","","","",""
"US-CA-95441","US","CA","95441","8.2500","","","",""
"US-CA-95442","US","CA","95442","8.2500","","","",""
"US-CA-95443","US","CA","95443","7.2500","","","",""
"US-CA-95444","US","CA","95444","8.2500","","","",""
"US-CA-95445","US","CA","95445","7.8750","","","",""
"US-CA-95446","US","CA","95446","8.2500","","","",""
"US-CA-95448","US","CA","95448","8.7500","","","",""
"US-CA-95449","US","CA","95449","7.8750","","","",""
"US-CA-95450","US","CA","95450","8.2500","","","",""
"US-CA-95451","US","CA","95451","7.2500","","","",""
"US-CA-95452","US","CA","95452","8.2500","","","",""
"US-CA-95453","US","CA","95453","8.7500","","","",""
"US-CA-95454","US","CA","95454","7.8750","","","",""
"US-CA-95456","US","CA","95456","7.8750","","","",""
"US-CA-95457","US","CA","95457","7.2500","","","",""
"US-CA-95458","US","CA","95458","7.2500","","","",""
"US-CA-95459","US","CA","95459","7.8750","","","",""
"US-CA-95460","US","CA","95460","7.8750","","","",""
"US-CA-95461","US","CA","95461","7.2500","","","",""
"US-CA-95462","US","CA","95462","8.2500","","","",""
"US-CA-95463","US","CA","95463","7.8750","","","",""
"US-CA-95464","US","CA","95464","7.2500","","","",""
"US-CA-95465","US","CA","95465","8.2500","","","",""
"US-CA-95466","US","CA","95466","7.8750","","","",""
"US-CA-95467","US","CA","95467","7.2500","","","",""
"US-CA-95468","US","CA","95468","8.3750","","","",""
"US-CA-95469","US","CA","95469","7.8750","","","",""
"US-CA-95470","US","CA","95470","7.8750","","","",""
"US-CA-95471","US","CA","95471","8.2500","","","",""
"US-CA-95472","US","CA","95472","9.0000","","","",""
"US-CA-95473","US","CA","95473","9.0000","","","",""
"US-CA-95476","US","CA","95476","8.7500","","","",""
"US-CA-95480","US","CA","95480","8.2500","","","",""
"US-CA-95481","US","CA","95481","8.8750","","","",""
"US-CA-95482","US","CA","95482","8.8750","","","",""
"US-CA-95485","US","CA","95485","7.2500","","","",""
"US-CA-95486","US","CA","95486","8.2500","","","",""
"US-CA-95487","US","CA","95487","8.7500","","","",""
"US-CA-95488","US","CA","95488","7.8750","","","",""
"US-CA-95490","US","CA","95490","8.3750","","","",""
"US-CA-95492","US","CA","95492","8.2500","","","",""
"US-CA-95493","US","CA","95493","7.2500","","","",""
"US-CA-95494","US","CA","95494","7.8750","","","",""
"US-CA-95497","US","CA","95497","8.2500","","","",""
"US-CA-95501","US","CA","95501","8.5000","","","",""
"US-CA-95502","US","CA","95502","8.5000","","","",""
"US-CA-95503","US","CA","95503","8.5000","","","",""
"US-CA-95511","US","CA","95511","7.7500","","","",""
"US-CA-95514","US","CA","95514","7.7500","","","",""
"US-CA-95518","US","CA","95518","8.5000","","","",""
"US-CA-95519","US","CA","95519","8.5000","","","",""
"US-CA-95521","US","CA","95521","8.5000","","","",""
"US-CA-95524","US","CA","95524","8.5000","","","",""
"US-CA-95525","US","CA","95525","7.7500","","","",""
"US-CA-95526","US","CA","95526","7.7500","","","",""
"US-CA-95527","US","CA","95527","7.2500","","","",""
"US-CA-95528","US","CA","95528","7.7500","","","",""
"US-CA-95531","US","CA","95531","7.5000","","","",""
"US-CA-95532","US","CA","95532","7.5000","","","",""
"US-CA-95534","US","CA","95534","7.7500","","","",""
"US-CA-95536","US","CA","95536","7.7500","","","",""
"US-CA-95537","US","CA","95537","7.7500","","","",""
"US-CA-95538","US","CA","95538","7.5000","","","",""
"US-CA-95540","US","CA","95540","8.7500","","","",""
"US-CA-95542","US","CA","95542","7.7500","","","",""
"US-CA-95543","US","CA","95543","7.5000","","","",""
"US-CA-95545","US","CA","95545","7.7500","","","",""
"US-CA-95546","US","CA","95546","7.7500","","","",""
"US-CA-95547","US","CA","95547","7.7500","","","",""
"US-CA-95548","US","CA","95548","7.5000","","","",""
"US-CA-95549","US","CA","95549","8.5000","","","",""
"US-CA-95550","US","CA","95550","7.7500","","","",""
"US-CA-95551","US","CA","95551","7.7500","","","",""
"US-CA-95552","US","CA","95552","7.2500","","","",""
"US-CA-95553","US","CA","95553","7.7500","","","",""
"US-CA-95554","US","CA","95554","7.7500","","","",""
"US-CA-95555","US","CA","95555","7.7500","","","",""
"US-CA-95556","US","CA","95556","7.7500","","","",""
"US-CA-95558","US","CA","95558","7.7500","","","",""
"US-CA-95559","US","CA","95559","7.7500","","","",""
"US-CA-95560","US","CA","95560","7.7500","","","",""
"US-CA-95562","US","CA","95562","8.7500","","","",""
"US-CA-95563","US","CA","95563","7.2500","","","",""
"US-CA-95564","US","CA","95564","7.7500","","","",""
"US-CA-95565","US","CA","95565","7.7500","","","",""
"US-CA-95567","US","CA","95567","7.5000","","","",""
"US-CA-95568","US","CA","95568","7.2500","","","",""
"US-CA-95569","US","CA","95569","7.7500","","","",""
"US-CA-95570","US","CA","95570","8.5000","","","",""
"US-CA-95571","US","CA","95571","7.7500","","","",""
"US-CA-95573","US","CA","95573","7.7500","","","",""
"US-CA-95585","US","CA","95585","7.8750","","","",""
"US-CA-95587","US","CA","95587","7.8750","","","",""
"US-CA-95589","US","CA","95589","7.7500","","","",""
"US-CA-95595","US","CA","95595","7.2500","","","",""
"US-CA-95601","US","CA","95601","7.7500","","","",""
"US-CA-95602","US","CA","95602","7.5000","","","",""
"US-CA-95603","US","CA","95603","7.2500","","","",""
"US-CA-95604","US","CA","95604","7.2500","","","",""
"US-CA-95605","US","CA","95605","8.2500","","","",""
"US-CA-95606","US","CA","95606","7.2500","","","",""
"US-CA-95607","US","CA","95607","7.2500","","","",""
"US-CA-95608","US","CA","95608","8.2500","","","",""
"US-CA-95609","US","CA","95609","7.7500","","","",""
"US-CA-95610","US","CA","95610","7.7500","","","",""
"US-CA-95611","US","CA","95611","7.7500","","","",""
"US-CA-95612","US","CA","95612","7.2500","","","",""
"US-CA-95613","US","CA","95613","8.2500","","","",""
"US-CA-95614","US","CA","95614","7.2500","","","",""
"US-CA-95615","US","CA","95615","7.7500","","","",""
"US-CA-95616","US","CA","95616","8.2500","","","",""
"US-CA-95617","US","CA","95617","8.2500","","","",""
"US-CA-95618","US","CA","95618","8.2500","","","",""
"US-CA-95619","US","CA","95619","7.2500","","","",""
"US-CA-95620","US","CA","95620","8.2500","","","",""
"US-CA-95621","US","CA","95621","7.7500","","","",""
"US-CA-95623","US","CA","95623","7.2500","","","",""
"US-CA-95624","US","CA","95624","7.7500","","","",""
"US-CA-95625","US","CA","95625","7.3750","","","",""
"US-CA-95626","US","CA","95626","7.7500","","","",""
"US-CA-95627","US","CA","95627","7.2500","","","",""
"US-CA-95628","US","CA","95628","8.2500","","","",""
"US-CA-95629","US","CA","95629","7.7500","","","",""
"US-CA-95630","US","CA","95630","7.7500","","","",""
"US-CA-95631","US","CA","95631","7.2500","","","",""
"US-CA-95632","US","CA","95632","8.2500","","","",""
"US-CA-95633","US","CA","95633","7.2500","","","",""
"US-CA-95634","US","CA","95634","7.2500","","","",""
"US-CA-95635","US","CA","95635","7.2500","","","",""
"US-CA-95636","US","CA","95636","7.2500","","","",""
"US-CA-95637","US","CA","95637","7.2500","","","",""
"US-CA-95638","US","CA","95638","7.7500","","","",""
"US-CA-95639","US","CA","95639","7.7500","","","",""
"US-CA-95640","US","CA","95640","7.7500","","","",""
"US-CA-95641","US","CA","95641","8.7500","","","",""
"US-CA-95642","US","CA","95642","7.7500","","","",""
"US-CA-95644","US","CA","95644","7.7500","","","",""
"US-CA-95645","US","CA","95645","7.2500","","","",""
"US-CA-95646","US","CA","95646","7.2500","","","",""
"US-CA-95648","US","CA","95648","7.7500","","","",""
"US-CA-95650","US","CA","95650","7.5000","","","",""
"US-CA-95651","US","CA","95651","7.2500","","","",""
"US-CA-95652","US","CA","95652","7.7500","","","",""
"US-CA-95653","US","CA","95653","7.2500","","","",""
"US-CA-95654","US","CA","95654","7.7500","","","",""
"US-CA-95655","US","CA","95655","8.2500","","","",""
"US-CA-95656","US","CA","95656","7.2500","","","",""
"US-CA-95658","US","CA","95658","7.2500","","","",""
"US-CA-95659","US","CA","95659","7.2500","","","",""
"US-CA-95660","US","CA","95660","8.7500","","","",""
"US-CA-95661","US","CA","95661","7.7500","","","",""
"US-CA-95662","US","CA","95662","7.7500","","","",""
"US-CA-95663","US","CA","95663","7.5000","","","",""
"US-CA-95664","US","CA","95664","7.2500","","","",""
"US-CA-95665","US","CA","95665","7.7500","","","",""
"US-CA-95666","US","CA","95666","7.7500","","","",""
"US-CA-95667","US","CA","95667","8.2500","","","",""
"US-CA-95668","US","CA","95668","7.7500","","","",""
"US-CA-95669","US","CA","95669","7.7500","","","",""
"US-CA-95670","US","CA","95670","8.2500","","","",""
"US-CA-95671","US","CA","95671","7.7500","","","",""
"US-CA-95672","US","CA","95672","7.2500","","","",""
"US-CA-95673","US","CA","95673","8.7500","","","",""
"US-CA-95674","US","CA","95674","7.2500","","","",""
"US-CA-95675","US","CA","95675","7.7500","","","",""
"US-CA-95676","US","CA","95676","7.2500","","","",""
"US-CA-95677","US","CA","95677","7.7500","","","",""
"US-CA-95678","US","CA","95678","7.7500","","","",""
"US-CA-95679","US","CA","95679","7.2500","","","",""
"US-CA-95680","US","CA","95680","7.7500","","","",""
"US-CA-95681","US","CA","95681","7.7500","","","",""
"US-CA-95682","US","CA","95682","7.2500","","","",""
"US-CA-95683","US","CA","95683","8.2500","","","",""
"US-CA-95684","US","CA","95684","7.2500","","","",""
"US-CA-95685","US","CA","95685","7.7500","","","",""
"US-CA-95686","US","CA","95686","7.7500","","","",""
"US-CA-95687","US","CA","95687","8.3750","","","",""
"US-CA-95688","US","CA","95688","8.1250","","","",""
"US-CA-95689","US","CA","95689","7.7500","","","",""
"US-CA-95690","US","CA","95690","7.7500","","","",""
"US-CA-95691","US","CA","95691","8.2500","","","",""
"US-CA-95692","US","CA","95692","8.2500","","","",""
"US-CA-95693","US","CA","95693","7.7500","","","",""
"US-CA-95694","US","CA","95694","7.2500","","","",""
"US-CA-95695","US","CA","95695","8.0000","","","",""
"US-CA-95696","US","CA","95696","8.1250","","","",""
"US-CA-95697","US","CA","95697","7.2500","","","",""
"US-CA-95698","US","CA","95698","7.2500","","","",""
"US-CA-95699","US","CA","95699","7.7500","","","",""
"US-CA-95701","US","CA","95701","7.2500","","","",""
"US-CA-95703","US","CA","95703","7.2500","","","",""
"US-CA-95709","US","CA","95709","7.2500","","","",""
"US-CA-95712","US","CA","95712","7.5000","","","",""
"US-CA-95713","US","CA","95713","7.2500","","","",""
"US-CA-95714","US","CA","95714","7.2500","","","",""
"US-CA-95715","US","CA","95715","7.2500","","","",""
"US-CA-95717","US","CA","95717","7.2500","","","",""
"US-CA-95720","US","CA","95720","7.2500","","","",""
"US-CA-95721","US","CA","95721","7.2500","","","",""
"US-CA-95722","US","CA","95722","7.2500","","","",""
"US-CA-95724","US","CA","95724","7.2500","","","",""
"US-CA-95726","US","CA","95726","7.2500","","","",""
"US-CA-95728","US","CA","95728","7.5000","","","",""
"US-CA-95735","US","CA","95735","7.2500","","","",""
"US-CA-95736","US","CA","95736","7.2500","","","",""
"US-CA-95741","US","CA","95741","8.2500","","","",""
"US-CA-95742","US","CA","95742","8.2500","","","",""
"US-CA-95746","US","CA","95746","7.7500","","","",""
"US-CA-95747","US","CA","95747","7.7500","","","",""
"US-CA-95757","US","CA","95757","7.7500","","","",""
"US-CA-95758","US","CA","95758","8.7500","","","",""
"US-CA-95759","US","CA","95759","7.7500","","","",""
"US-CA-95762","US","CA","95762","7.2500","","","",""
"US-CA-95763","US","CA","95763","7.7500","","","",""
"US-CA-95765","US","CA","95765","7.7500","","","",""
"US-CA-95776","US","CA","95776","8.2500","","","",""
"US-CA-95798","US","CA","95798","8.2500","","","",""
"US-CA-95799","US","CA","95799","8.2500","","","",""
"US-CA-95811","US","CA","95811","8.7500","","","",""
"US-CA-95812","US","CA","95812","8.7500","","","",""
"US-CA-95813","US","CA","95813","8.7500","","","",""
"US-CA-95814","US","CA","95814","8.7500","","","",""
"US-CA-95815","US","CA","95815","8.7500","","","",""
"US-CA-95816","US","CA","95816","8.7500","","","",""
"US-CA-95817","US","CA","95817","8.7500","","","",""
"US-CA-95818","US","CA","95818","8.7500","","","",""
"US-CA-95819","US","CA","95819","8.7500","","","",""
"US-CA-95820","US","CA","95820","8.7500","","","",""
"US-CA-95821","US","CA","95821","8.7500","","","",""
"US-CA-95822","US","CA","95822","8.7500","","","",""
"US-CA-95823","US","CA","95823","8.7500","","","",""
"US-CA-95824","US","CA","95824","8.7500","","","",""
"US-CA-95825","US","CA","95825","8.7500","","","",""
"US-CA-95826","US","CA","95826","8.7500","","","",""
"US-CA-95827","US","CA","95827","8.2500","","","",""
"US-CA-95828","US","CA","95828","8.7500","","","",""
"US-CA-95829","US","CA","95829","8.7500","","","",""
"US-CA-95830","US","CA","95830","7.7500","","","",""
"US-CA-95831","US","CA","95831","8.7500","","","",""
"US-CA-95832","US","CA","95832","8.7500","","","",""
"US-CA-95833","US","CA","95833","8.7500","","","",""
"US-CA-95834","US","CA","95834","8.7500","","","",""
"US-CA-95835","US","CA","95835","8.7500","","","",""
"US-CA-95836","US","CA","95836","7.7500","","","",""
"US-CA-95837","US","CA","95837","8.7500","","","",""
"US-CA-95838","US","CA","95838","8.7500","","","",""
"US-CA-95840","US","CA","95840","8.7500","","","",""
"US-CA-95841","US","CA","95841","8.7500","","","",""
"US-CA-95842","US","CA","95842","7.7500","","","",""
"US-CA-95843","US","CA","95843","7.7500","","","",""
"US-CA-95851","US","CA","95851","8.7500","","","",""
"US-CA-95852","US","CA","95852","8.7500","","","",""
"US-CA-95853","US","CA","95853","8.7500","","","",""
"US-CA-95860","US","CA","95860","7.7500","","","",""
"US-CA-95864","US","CA","95864","8.7500","","","",""
"US-CA-95865","US","CA","95865","7.7500","","","",""
"US-CA-95866","US","CA","95866","7.7500","","","",""
"US-CA-95867","US","CA","95867","8.7500","","","",""
"US-CA-95894","US","CA","95894","8.7500","","","",""
"US-CA-95899","US","CA","95899","8.2500","","","",""
"US-CA-95901","US","CA","95901","8.2500","","","",""
"US-CA-95903","US","CA","95903","8.2500","","","",""
"US-CA-95910","US","CA","95910","7.2500","","","",""
"US-CA-95912","US","CA","95912","7.2500","","","",""
"US-CA-95913","US","CA","95913","7.2500","","","",""
"US-CA-95914","US","CA","95914","8.2500","","","",""
"US-CA-95915","US","CA","95915","7.2500","","","",""
"US-CA-95916","US","CA","95916","7.2500","","","",""
"US-CA-95917","US","CA","95917","7.2500","","","",""
"US-CA-95918","US","CA","95918","8.2500","","","",""
"US-CA-95919","US","CA","95919","8.2500","","","",""
"US-CA-95920","US","CA","95920","7.2500","","","",""
"US-CA-95922","US","CA","95922","8.2500","","","",""
"US-CA-95923","US","CA","95923","7.2500","","","",""
"US-CA-95924","US","CA","95924","7.5000","","","",""
"US-CA-95925","US","CA","95925","8.2500","","","",""
"US-CA-95926","US","CA","95926","7.2500","","","",""
"US-CA-95927","US","CA","95927","7.2500","","","",""
"US-CA-95928","US","CA","95928","7.2500","","","",""
"US-CA-95929","US","CA","95929","7.2500","","","",""
"US-CA-95930","US","CA","95930","7.2500","","","",""
"US-CA-95932","US","CA","95932","7.2500","","","",""
"US-CA-95934","US","CA","95934","7.2500","","","",""
"US-CA-95935","US","CA","95935","8.2500","","","",""
"US-CA-95936","US","CA","95936","7.2500","","","",""
"US-CA-95937","US","CA","95937","7.2500","","","",""
"US-CA-95938","US","CA","95938","7.2500","","","",""
"US-CA-95939","US","CA","95939","7.2500","","","",""
"US-CA-95940","US","CA","95940","8.2500","","","",""
"US-CA-95941","US","CA","95941","8.2500","","","",""
"US-CA-95942","US","CA","95942","7.2500","","","",""
"US-CA-95943","US","CA","95943","7.2500","","","",""
"US-CA-95944","US","CA","95944","7.2500","","","",""
"US-CA-95945","US","CA","95945","8.5000","","","",""
"US-CA-95946","US","CA","95946","7.5000","","","",""
"US-CA-95947","US","CA","95947","7.2500","","","",""
"US-CA-95948","US","CA","95948","7.2500","","","",""
"US-CA-95949","US","CA","95949","8.5000","","","",""
"US-CA-95950","US","CA","95950","7.2500","","","",""
"US-CA-95951","US","CA","95951","7.2500","","","",""
"US-CA-95953","US","CA","95953","7.2500","","","",""
"US-CA-95954","US","CA","95954","7.7500","","","",""
"US-CA-95955","US","CA","95955","7.2500","","","",""
"US-CA-95956","US","CA","95956","7.2500","","","",""
"US-CA-95957","US","CA","95957","7.2500","","","",""
"US-CA-95958","US","CA","95958","7.2500","","","",""
"US-CA-95959","US","CA","95959","8.5000","","","",""
"US-CA-95960","US","CA","95960","8.2500","","","",""
"US-CA-95961","US","CA","95961","8.2500","","","",""
"US-CA-95962","US","CA","95962","8.2500","","","",""
"US-CA-95963","US","CA","95963","7.7500","","","",""
"US-CA-95965","US","CA","95965","8.2500","","","",""
"US-CA-95966","US","CA","95966","8.2500","","","",""
"US-CA-95967","US","CA","95967","7.7500","","","",""
"US-CA-95968","US","CA","95968","8.2500","","","",""
"US-CA-95969","US","CA","95969","7.7500","","","",""
"US-CA-95970","US","CA","95970","7.2500","","","",""
"US-CA-95971","US","CA","95971","7.2500","","","",""
"US-CA-95972","US","CA","95972","8.2500","","","",""
"US-CA-95973","US","CA","95973","7.2500","","","",""
"US-CA-95974","US","CA","95974","7.2500","","","",""
"US-CA-95975","US","CA","95975","7.5000","","","",""
"US-CA-95976","US","CA","95976","7.2500","","","",""
"US-CA-95977","US","CA","95977","8.2500","","","",""
"US-CA-95978","US","CA","95978","7.2500","","","",""
"US-CA-95979","US","CA","95979","7.2500","","","",""
"US-CA-95980","US","CA","95980","7.2500","","","",""
"US-CA-95981","US","CA","95981","8.2500","","","",""
"US-CA-95982","US","CA","95982","7.2500","","","",""
"US-CA-95983","US","CA","95983","7.2500","","","",""
"US-CA-95984","US","CA","95984","7.2500","","","",""
"US-CA-95986","US","CA","95986","7.5000","","","",""
"US-CA-95987","US","CA","95987","7.7500","","","",""
"US-CA-95988","US","CA","95988","7.2500","","","",""
"US-CA-95991","US","CA","95991","7.2500","","","",""
"US-CA-95992","US","CA","95992","7.2500","","","",""
"US-CA-95993","US","CA","95993","7.2500","","","",""
"US-CA-96001","US","CA","96001","7.2500","","","",""
"US-CA-96002","US","CA","96002","7.2500","","","",""
"US-CA-96003","US","CA","96003","7.2500","","","",""
"US-CA-96006","US","CA","96006","7.2500","","","",""
"US-CA-96007","US","CA","96007","7.7500","","","",""
"US-CA-96008","US","CA","96008","7.2500","","","",""
"US-CA-96009","US","CA","96009","7.2500","","","",""
"US-CA-96010","US","CA","96010","7.2500","","","",""
"US-CA-96011","US","CA","96011","7.2500","","","",""
"US-CA-96013","US","CA","96013","7.2500","","","",""
"US-CA-96014","US","CA","96014","7.2500","","","",""
"US-CA-96015","US","CA","96015","7.2500","","","",""
"US-CA-96016","US","CA","96016","7.2500","","","",""
"US-CA-96017","US","CA","96017","7.2500","","","",""
"US-CA-96019","US","CA","96019","7.2500","","","",""
"US-CA-96020","US","CA","96020","7.2500","","","",""
"US-CA-96021","US","CA","96021","7.7500","","","",""
"US-CA-96022","US","CA","96022","7.7500","","","",""
"US-CA-96023","US","CA","96023","7.2500","","","",""
"US-CA-96024","US","CA","96024","7.2500","","","",""
"US-CA-96025","US","CA","96025","7.7500","","","",""
"US-CA-96027","US","CA","96027","7.2500","","","",""
"US-CA-96028","US","CA","96028","7.2500","","","",""
"US-CA-96029","US","CA","96029","7.2500","","","",""
"US-CA-96031","US","CA","96031","7.2500","","","",""
"US-CA-96032","US","CA","96032","7.2500","","","",""
"US-CA-96033","US","CA","96033","7.2500","","","",""
"US-CA-96034","US","CA","96034","7.2500","","","",""
"US-CA-96035","US","CA","96035","7.2500","","","",""
"US-CA-96037","US","CA","96037","7.2500","","","",""
"US-CA-96038","US","CA","96038","7.2500","","","",""
"US-CA-96039","US","CA","96039","7.2500","","","",""
"US-CA-96040","US","CA","96040","7.2500","","","",""
"US-CA-96041","US","CA","96041","7.2500","","","",""
"US-CA-96044","US","CA","96044","7.2500","","","",""
"US-CA-96046","US","CA","96046","7.2500","","","",""
"US-CA-96047","US","CA","96047","7.2500","","","",""
"US-CA-96048","US","CA","96048","7.2500","","","",""
"US-CA-96049","US","CA","96049","7.2500","","","",""
"US-CA-96050","US","CA","96050","7.2500","","","",""
"US-CA-96051","US","CA","96051","7.2500","","","",""
"US-CA-96052","US","CA","96052","7.2500","","","",""
"US-CA-96054","US","CA","96054","7.2500","","","",""
"US-CA-96055","US","CA","96055","7.2500","","","",""
"US-CA-96056","US","CA","96056","7.2500","","","",""
"US-CA-96057","US","CA","96057","7.2500","","","",""
"US-CA-96058","US","CA","96058","7.2500","","","",""
"US-CA-96059","US","CA","96059","7.2500","","","",""
"US-CA-96061","US","CA","96061","7.2500","","","",""
"US-CA-96062","US","CA","96062","7.2500","","","",""
"US-CA-96063","US","CA","96063","7.2500","","","",""
"US-CA-96064","US","CA","96064","7.7500","","","",""
"US-CA-96065","US","CA","96065","7.2500","","","",""
"US-CA-96067","US","CA","96067","7.7500","","","",""
"US-CA-96068","US","CA","96068","7.2500","","","",""
"US-CA-96069","US","CA","96069","7.2500","","","",""
"US-CA-96070","US","CA","96070","7.2500","","","",""
"US-CA-96071","US","CA","96071","7.2500","","","",""
"US-CA-96073","US","CA","96073","7.2500","","","",""
"US-CA-96074","US","CA","96074","7.2500","","","",""
"US-CA-96075","US","CA","96075","7.2500","","","",""
"US-CA-96076","US","CA","96076","7.2500","","","",""
"US-CA-96078","US","CA","96078","7.2500","","","",""
"US-CA-96079","US","CA","96079","7.2500","","","",""
"US-CA-96080","US","CA","96080","7.5000","","","",""
"US-CA-96084","US","CA","96084","7.2500","","","",""
"US-CA-96085","US","CA","96085","7.2500","","","",""
"US-CA-96086","US","CA","96086","7.2500","","","",""
"US-CA-96087","US","CA","96087","7.2500","","","",""
"US-CA-96088","US","CA","96088","7.2500","","","",""
"US-CA-96089","US","CA","96089","7.2500","","","",""
"US-CA-96090","US","CA","96090","7.2500","","","",""
"US-CA-96091","US","CA","96091","7.2500","","","",""
"US-CA-96092","US","CA","96092","7.2500","","","",""
"US-CA-96093","US","CA","96093","7.2500","","","",""
"US-CA-96094","US","CA","96094","7.5000","","","",""
"US-CA-96095","US","CA","96095","7.2500","","","",""
"US-CA-96096","US","CA","96096","7.2500","","","",""
"US-CA-96097","US","CA","96097","7.7500","","","",""
"US-CA-96099","US","CA","96099","7.2500","","","",""
"US-CA-96101","US","CA","96101","7.2500","","","",""
"US-CA-96103","US","CA","96103","7.2500","","","",""
"US-CA-96104","US","CA","96104","7.2500","","","",""
"US-CA-96105","US","CA","96105","7.2500","","","",""
"US-CA-96106","US","CA","96106","7.2500","","","",""
"US-CA-96107","US","CA","96107","7.2500","","","",""
"US-CA-96108","US","CA","96108","7.2500","","","",""
"US-CA-96109","US","CA","96109","7.2500","","","",""
"US-CA-96110","US","CA","96110","7.2500","","","",""
"US-CA-96111","US","CA","96111","7.5000","","","",""
"US-CA-96112","US","CA","96112","7.2500","","","",""
"US-CA-96113","US","CA","96113","7.2500","","","",""
"US-CA-96114","US","CA","96114","7.2500","","","",""
"US-CA-96115","US","CA","96115","7.2500","","","",""
"US-CA-96116","US","CA","96116","7.2500","","","",""
"US-CA-96117","US","CA","96117","7.2500","","","",""
"US-CA-96118","US","CA","96118","7.2500","","","",""
"US-CA-96119","US","CA","96119","7.2500","","","",""
"US-CA-96120","US","CA","96120","7.2500","","","",""
"US-CA-96121","US","CA","96121","7.2500","","","",""
"US-CA-96122","US","CA","96122","7.2500","","","",""
"US-CA-96123","US","CA","96123","7.2500","","","",""
"US-CA-96124","US","CA","96124","7.2500","","","",""
"US-CA-96125","US","CA","96125","7.2500","","","",""
"US-CA-96126","US","CA","96126","7.2500","","","",""
"US-CA-96127","US","CA","96127","7.2500","","","",""
"US-CA-96128","US","CA","96128","7.2500","","","",""
"US-CA-96129","US","CA","96129","7.2500","","","",""
"US-CA-96130","US","CA","96130","7.2500","","","",""
