entity_id,name,store_view,store_name,image,url_path,available_sort_by,breadcrumbs_priority,category_seo_name,category_sort_no,custom_apply_to_products,custom_design,custom_design_from,custom_design_to,custom_layout_update,custom_layout_update_file,custom_use_parent_settings,default_sort_by,description,display_mode,filter_price_range,include_in_menu,in_html_sitemap,in_xml_sitemap,is_active,is_anchor,is_popular,landing_page,meta_description,meta_keywords,meta_robots,meta_title,page_layout,path,path_in_store,position,redirect_priority,thumbnail,url_key,use_in_crosslinking
298,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Seals & Accessories",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/controlautorfvsss13,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/298,,13,0,,controlautorfvsss13,Yes
298,"Default Category/Products/Hydraulics/Vane Pumps/Vane Pump Parts/Seals & Accessories",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/hydraulics/hydraulicsddddd1/hydraulicstg8/controlautorfvsss13,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/4/281/291/298,,13,0,,controlautorfvsss13,Yes
299,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Standard Roller Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautovcx15,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/299,,15,0,,controlautovcx15,Yes
299,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Standard Roller Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautovcx15,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/299,,15,0,,controlautovcx15,Yes
300,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Adjustable Roller Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautotgb16,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/300,,16,0,,controlautotgb16,Yes
300,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Adjustable Roller Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautotgb16,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/300,,16,0,,controlautotgb16,Yes
301,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Standard Plungers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautofvf17,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/301,,17,0,,controlautofvf17,Yes
301,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Standard Plungers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautofvf17,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/301,,17,0,,controlautofvf17,Yes
302,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Side-roller Plungers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautorfv18,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/302,,18,0,,controlautorfv18,Yes
302,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Side-roller Plungers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautorfv18,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/302,,18,0,,controlautorfv18,Yes
303,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Roller Plungers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautoyuo19,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/303,,19,0,,controlautoyuo19,Yes
303,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Roller Plungers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautoyuo19,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/303,,19,0,,controlautoyuo19,Yes
304,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Fork Lever Locks",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautogggdd20,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/304,,20,0,,controlautogggdd20,Yes
304,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Fork Lever Locks",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautogggdd20,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/304,,20,0,,controlautogggdd20,Yes
305,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Non-directional Operating Rod Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautoggg21,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/305,,21,0,,controlautoggg21,Yes
305,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/Non-directional Operating Rod Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlautoggg21,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/305,,21,0,,controlautoggg21,Yes
306,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/No Lever",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlauto78922,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/306,,22,0,,controlauto78922,Yes
306,"Default Category/Products/Control & Automation/Limit Switches/General Purpose/No Lever",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/general-purpose/controlauto78922,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/78/306,,22,0,,controlauto78922,Yes
307,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Standard Roller Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautogg23,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/307,,23,0,,controlautogg23,Yes
307,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Standard Roller Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautogg23,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/307,,23,0,,controlautogg23,Yes
308,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Adjustable Roller Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautodf24,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/308,,24,0,,controlautodf24,Yes
308,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Adjustable Roller Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautodf24,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/308,,24,0,,controlautodf24,Yes
309,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Bevel Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto67825,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/309,,25,0,,controlauto67825,Yes
309,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Bevel Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto67825,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/309,,25,0,,controlauto67825,Yes
310,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Standard Plungers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto4726,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/310,,26,0,,controlauto4726,Yes
310,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Standard Plungers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto4726,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/310,,26,0,,controlauto4726,Yes
311,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Roller Plungers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto427,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/311,,27,0,,controlauto427,Yes
311,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Roller Plungers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto427,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/311,,27,0,,controlauto427,Yes
312,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Fork Lever Locks",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto128,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/312,,28,0,,controlauto128,Yes
312,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Fork Lever Locks",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlauto128,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/312,,28,0,,controlauto128,Yes
313,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Non-directional Movement Levers",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautocc29,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/313,,29,0,,controlautocc29,Yes
313,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/Non-directional Movement Levers",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautocc29,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/313,,29,0,,controlautocc29,Yes
314,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/No Lever",default,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautoaa30,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/314,,30,0,,controlautoaa30,Yes
314,"Default Category/Products/Control & Automation/Limit Switches/Explosion-Proof Switches/No Lever",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/httpsfirebearstudio.commedialogosdefaultlogo.png,products/control-automation/limit-switches/explosion-proof-switches/controlautoaa30,,0,,,No,,,,,,Yes,"Product Name","<p>Category description</p>","Static block only ",,Yes,Yes,Yes,Yes,Yes,No,,"Meta Description","Meta, Keywords",,"Meta title",,1/2/3/64/76/79/314,,30,0,,controlautoaa30,Yes
337,"Default Category/Products/Hydraulics/Hydraulic Motors",default,,https://c14fcb143e.nxcli.net/media/catalog/category/resources_3_1.jpg,products/hydraulics/hydraulic-motors,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/337,,2,0,,hydraulic-motors,Yes
337,"Default Category/Products/Hydraulics/Hydraulic Motors",admin,,https://c14fcb143e.nxcli.net/media/catalog/category/resources_3_1.jpg,products/hydraulics/hydraulic-motors,,0,,,No,,,,,,No,,,"Products only",,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/337,,2,0,,hydraulic-motors,Yes
338,"Default Category/Products/Hydraulics/Hydraulic Motors/Vane Motors",default,,,products/hydraulics/hydraulic-motors/vane-motors,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/337/338,,1,0,,vane-motors,Yes
338,"Default Category/Products/Hydraulics/Hydraulic Motors/Vane Motors",admin,,,products/hydraulics/hydraulic-motors/vane-motors,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/337/338,,1,0,,vane-motors,Yes
339,"Default Category/Products/Hydraulics/Pressure Control Valves",default,,,products/hydraulics/pressure-control-valves,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/339,,3,0,,pressure-control-valves,Yes
339,"Default Category/Products/Hydraulics/Pressure Control Valves",admin,,,products/hydraulics/pressure-control-valves,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/339,,3,0,,pressure-control-valves,Yes
340,"Default Category/Products/Hydraulics/Pressure Control Valves/Relief Valves",default,,,products/hydraulics/pressure-control-valves/relief-valves,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/339/340,,1,0,,relief-valves,Yes
340,"Default Category/Products/Hydraulics/Pressure Control Valves/Relief Valves",admin,,,products/hydraulics/pressure-control-valves/relief-valves,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/339/340,,1,0,,relief-valves,Yes
341,"Default Category/Products/Hydraulics/Pressure Control Valves/Relief Valves/Remote Control",default,,,products/hydraulics/pressure-control-valves/relief-valves/remote-control,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/339/340/341,,1,0,,remote-control,Yes
341,"Default Category/Products/Hydraulics/Pressure Control Valves/Relief Valves/Remote Control",admin,,,products/hydraulics/pressure-control-valves/relief-valves/remote-control,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/339/340/341,,1,0,,remote-control,Yes
342,"Default Category/Products/Hydraulics/Directional Control Valves",default,,,products/hydraulics/directional-control-valves,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/342,,4,0,,directional-control-valves,Yes
342,"Default Category/Products/Hydraulics/Directional Control Valves",admin,,,products/hydraulics/directional-control-valves,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/342,,4,0,,directional-control-valves,Yes
343,"Default Category/Products/Hydraulics/Directional Control Valves/Low-Holding Current",default,,,products/hydraulics/directional-control-valves/low-holding-current,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/342/343,,1,0,,low-holding-current,Yes
343,"Default Category/Products/Hydraulics/Directional Control Valves/Low-Holding Current",admin,,,products/hydraulics/directional-control-valves/low-holding-current,,0,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,1/2/3/4/342/343,,1,0,,low-holding-current,Yes
